,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
331,41,21,14,11,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
332,42,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
333,41,21,14,10,8,7,6,5,5,4,4,4,3,3,3,3,2,2,2,2
334,41,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
335,41,21,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
336,40,20,14,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
337,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
338,40,20,13,10,8,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2
339,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
340,41,20,14,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
341,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
342,40,20,13,10,8,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2
343,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
344,40,20,14,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
345,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
346,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
347,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
348,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
349,40,20,13,10,8,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2
350,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
351,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
352,40,20,13,10,8,7,6,5,5,4,4,3,3,3,3,2,2,2,2,2
353,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
354,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,2,2,2,2,2
355,40,20,14,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
356,40,20,13,10,8,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2
357,40,20,13,10,8,7,6,5,5,4,4,3,3,3,3,3,2,2,2,2
